Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HYP_AR,Chrome 111.0.0.0,,,2023-04-13 15:00:37,2023-04-13 15:01:02,"24,989s",PASSED
,,,,,,,
Test Cases/HYE/HYPER,Chrome 111.0.0.0,,,2023-04-13 15:00:37,2023-04-13 15:01:02,"24,443s",PASSED
"openBrowser(""https://hiper.ao/"")",Chrome 111.0.0.0,,,2023-04-13 15:00:38,2023-04-13 15:00:58,"19,599s",PASSED
maximizeWindow(),Chrome 111.0.0.0,,,2023-04-13 15:00:58,2023-04-13 15:00:58,"0,566s",PASSED
"click(findTestObject(""Object Repository/HYPER ELE/a_Ar Condicionados""))",Chrome 111.0.0.0,,,2023-04-13 15:00:58,2023-04-13 15:01:02,"3,609s",PASSED
